Customer ID,Name,Account Type,Category,Transaction Type,Amount (INR),Date,City,Risk Level
HSBC10290,Aarav Sharma,Credit,Shopping,Debit,4312,2024-08-05,Jaipur,Low
HSBC10291,Dinesh Shah,Current,Shopping,Credit,5423,2024-02-27,Mumbai,Low
HSBC10292,Vijay Agarwal,Savings,Salary,Credit,83344,2024-10-31,Mumbai,High
HSBC10293,Prakash Agarwal,Savings,Salary,Credit,37670,2024-01-29,Bengaluru,Medium
HSBC10294,Mahesh Iyer,Current,Transfer,Credit,4665,2024-06-12,Surat,Low
HSBC10295,Ramesh Nair,Current,Rent,Credit,16110,2024-06-02,Chennai,Medium
HSBC10296,Sneha Mishra,Current,Dining,Debit,2007,2024-09-10,Mumbai,Low
HSBC10297,Amit Rao,Credit,Insurance,Debit,3009,2024-10-02,Ahmedabad,Low
HSBC10298,Sunita Shah,Credit,ATM Withdrawal,Credit,5016,2024-08-25,Bhopal,Low
HSBC10299,Sneha Mishra,Fixed Deposit,Online Purchase,Debit,4741,2024-04-14,Pune,Low
HSBC10300,Neha Chopra,Credit,Grocery,Debit,4892,2024-04-07,Mumbai,Low
HSBC10301,Meena Rao,Savings,ATM Withdrawal,Credit,3795,2024-10-13,Hyderabad,Low
HSBC10302,Rajesh Mehta,Credit,Rent,Debit,9995,2024-04-18,Bhopal,Low
HSBC10303,Suresh Singh,Fixed Deposit,ATM Withdrawal,Debit,2780,2024-05-02,Jaipur,Low
HSBC10304,Kiran Iyer,Fixed Deposit,Shopping,Debit,1092,2024-06-06,Chennai,Low
HSBC10305,Rekha Das,Fixed Deposit,Shopping,Debit,2770,2024-06-12,Bhopal,Low
HSBC10306,Deepa Reddy,Credit,Shopping,Debit,670,2024-04-23,Nagpur,Low
HSBC10307,Kavya Sharma,Credit,Healthcare,Debit,3108,2024-04-10,Pune,Low
HSBC10308,Manish Rao,Current,Travel,Debit,1446,2024-12-16,Pune,Low
HSBC10309,Ravi Bose,Fixed Deposit,Shopping,Debit,2678,2024-10-06,Ahmedabad,Low
HSBC10310,Pooja Mishra,Savings,Travel,Debit,4600,2024-02-08,Indore,Low
HSBC10311,Sneha Sharma,Fixed Deposit,Utilities,Debit,4802,2024-04-21,Jaipur,Low
HSBC10312,Geeta Reddy,Savings,Dining,Debit,4093,2024-11-11,Bhopal,Low
HSBC10313,Rajesh Bose,Savings,Grocery,Debit,6561,2024-05-20,Jaipur,Low
HSBC10314,Sanjay Sharma,Fixed Deposit,Transfer,Debit,3728,2024-02-24,Bhopal,Low
HSBC10315,Arjun Das,Current,Salary,Credit,54787,2024-07-22,Delhi,High
HSBC10316,Rekha Rao,Fixed Deposit,Healthcare,Debit,5839,2024-04-25,Chennai,Low
HSBC10317,Neha Patel,Savings,Shopping,Debit,100,2024-12-25,Bengaluru,Low
HSBC10318,Neha Bose,Fixed Deposit,Dining,Debit,4034,2024-02-18,Bhopal,Low
HSBC10319,Usha Patel,Current,Salary,Debit,67962,2024-01-24,Bhopal,High
HSBC10320,Vikram Verma,Savings,Salary,Debit,43937,2024-01-09,Hyderabad,Medium
HSBC10321,Shobha Kumar,Fixed Deposit,Online Purchase,Credit,524,2024-07-18,Lucknow,Low
HSBC10322,Sunil Nair,Fixed Deposit,Investment,Credit,18930,2024-12-18,Nagpur,Medium
HSBC10323,Neha Das,Credit,Grocery,Debit,4706,2024-11-10,Surat,Low
HSBC10324,Lata Nair,Savings,Dining,Debit,1564,2024-08-18,Ahmedabad,Low
HSBC10325,Manish Reddy,Fixed Deposit,Shopping,Debit,2937,2024-11-12,Chennai,Low
HSBC10326,Sunita Gupta,Savings,Rent,Debit,16208,2024-11-20,Bengaluru,Medium
HSBC10327,Dinesh Nair,Credit,Grocery,Credit,2655,2024-05-18,Delhi,Low
HSBC10328,Rohit Gupta,Current,Shopping,Debit,5705,2024-09-19,Kolkata,Low
HSBC10329,Arjun Sharma,Savings,EMI,Credit,9109,2024-07-16,Mumbai,Low
HSBC10330,Sanjay Malhotra,Fixed Deposit,Transfer,Credit,2221,2024-10-13,Bhopal,Low
HSBC10331,Sunita Tiwari,Current,Insurance,Credit,3266,2024-03-15,Delhi,Low
HSBC10332,Aditya Malhotra,Credit,Shopping,Debit,5463,2024-02-09,Pune,Low
HSBC10333,Ravi Shah,Fixed Deposit,Education,Credit,5168,2024-07-21,Pune,Low
HSBC10334,Shanta Rao,Credit,Shopping,Debit,4827,2024-11-29,Surat,Low
HSBC10335,Rohit Iyer,Credit,Education,Debit,1950,2024-07-22,Pune,Low
HSBC10336,Sanjay Bose,Current,EMI,Credit,12329,2024-07-20,Pune,Low
HSBC10337,Anjali Tiwari,Current,Education,Debit,2185,2024-08-24,Nagpur,Low
HSBC10338,Deepa Chopra,Credit,Transfer,Credit,627,2024-07-28,Lucknow,Low
HSBC10339,Sudha Kumar,Credit,Salary,Credit,49266,2024-02-07,Ahmedabad,Medium
HSBC10340,Ramesh Bose,Fixed Deposit,Travel,Debit,806,2024-12-20,Kolkata,Low
HSBC10341,Sunil Patel,Credit,Insurance,Debit,1108,2024-02-25,Vadodara,Low
HSBC10342,Sunita Reddy,Current,Dining,Credit,418,2024-11-26,Lucknow,Low
HSBC10343,Lata Nair,Fixed Deposit,Grocery,Credit,4225,2024-10-12,Surat,Low
HSBC10344,Harish Shah,Fixed Deposit,EMI,Debit,18528,2024-12-13,Surat,Medium
HSBC10345,Mahesh Kumar,Credit,Online Purchase,Debit,1916,2024-02-13,Delhi,Low
HSBC10346,Kavya Reddy,Credit,EMI,Debit,20638,2024-09-23,Ahmedabad,Medium
HSBC10347,Amit Bose,Savings,Shopping,Debit,2614,2024-12-29,Delhi,Low
HSBC10348,Priya Nair,Savings,Insurance,Credit,5418,2024-05-04,Jaipur,Low
HSBC10349,Pooja Mishra,Current,EMI,Debit,5051,2024-11-18,Bengaluru,Low
HSBC10350,Pooja Malhotra,Fixed Deposit,Grocery,Debit,4556,2024-04-11,Ahmedabad,Low
HSBC10351,Shobha Malhotra,Fixed Deposit,Grocery,Credit,2809,2024-02-02,Surat,Low
HSBC10352,Arjun Mishra,Current,EMI,Credit,18141,2024-02-28,Chennai,Medium
HSBC10353,Sudha Das,Credit,Education,Debit,1525,2024-08-22,Surat,Low
HSBC10354,Pooja Iyer,Savings,Insurance,Debit,2298,2024-05-02,Chennai,Low
HSBC10355,Anjali Joshi,Credit,Insurance,Debit,2314,2024-07-15,Kolkata,Low
HSBC10356,Pooja Bose,Current,Healthcare,Debit,4169,2024-03-12,Bengaluru,Low
HSBC10357,Kiran Chopra,Savings,ATM Withdrawal,Debit,1860,2024-07-15,Jaipur,Low
HSBC10358,Mahesh Bose,Fixed Deposit,Insurance,Debit,3659,2024-08-15,Ahmedabad,Low
HSBC10359,Aditya Gupta,Savings,Transfer,Credit,5247,2024-05-27,Bengaluru,Low
HSBC10360,Geeta Tiwari,Fixed Deposit,Healthcare,Credit,3864,2024-02-28,Chennai,Low
HSBC10361,Sunil Reddy,Savings,Investment,Debit,27480,2024-11-30,Vadodara,Medium
HSBC10362,Sunita Iyer,Savings,Shopping,Debit,6079,2024-02-14,Ahmedabad,Low
HSBC10363,Anjali Shah,Current,Transfer,Credit,1173,2024-11-19,Kolkata,Low
HSBC10364,Aditya Agarwal,Current,Transfer,Debit,6677,2024-01-31,Surat,Low
HSBC10365,Amit Mishra,Credit,Education,Credit,5562,2024-10-20,Chennai,Low
HSBC10366,Mahesh Singh,Current,Online Purchase,Debit,3226,2024-01-31,Chennai,Low
HSBC10367,Rohit Kumar,Current,Utilities,Debit,3574,2024-07-20,Ahmedabad,Low
HSBC10368,Kavya Tiwari,Credit,Dining,Debit,8315,2024-02-08,Lucknow,Low
HSBC10369,Neha Rao,Credit,Insurance,Debit,723,2024-10-24,Mumbai,Low
HSBC10370,Neha Chopra,Credit,ATM Withdrawal,Debit,4312,2024-07-22,Hyderabad,Low
HSBC10371,Anita Mehta,Fixed Deposit,Rent,Debit,14560,2024-10-16,Indore,Low
HSBC10372,Sudha Nair,Savings,Grocery,Debit,6297,2024-08-23,Mumbai,Low
HSBC10373,Anjali Joshi,Fixed Deposit,Shopping,Debit,3917,2024-03-08,Bhopal,Low
HSBC10374,Nisha Joshi,Credit,Grocery,Debit,7116,2024-02-12,Pune,Low
HSBC10375,Aditya Patel,Fixed Deposit,Dining,Debit,3587,2024-02-16,Nagpur,Low
HSBC10376,Arjun Sharma,Current,Shopping,Credit,854,2024-04-25,Jaipur,Low
HSBC10377,Prakash Sharma,Savings,Insurance,Debit,6112,2024-03-08,Ahmedabad,Low
HSBC10378,Vikram Shah,Fixed Deposit,Grocery,Debit,3305,2024-02-22,Pune,Low
HSBC10379,Rekha Iyer,Current,EMI,Debit,16039,2024-12-12,Bengaluru,Medium
HSBC10380,Vikram Das,Savings,Education,Credit,960,2024-06-28,Nagpur,Low
HSBC10381,Deepa Kumar,Fixed Deposit,Dining,Debit,4588,2024-03-12,Vadodara,Low
HSBC10382,Anjali Tiwari,Fixed Deposit,EMI,Debit,20341,2024-03-12,Hyderabad,Medium
HSBC10383,Meena Gupta,Current,Healthcare,Debit,112,2024-12-19,Mumbai,Low
HSBC10384,Nisha Mehta,Current,Investment,Credit,11954,2024-01-28,Vadodara,Low
HSBC10385,Sunita Bose,Fixed Deposit,Utilities,Debit,954,2024-01-07,Pune,Low
HSBC10386,Kiran Kumar,Fixed Deposit,ATM Withdrawal,Debit,1794,2024-07-06,Jaipur,Low
HSBC10387,Pooja Bose,Savings,Grocery,Credit,3445,2024-01-31,Vadodara,Low
HSBC10388,Lata Das,Credit,Dining,Debit,4211,2024-07-31,Kolkata,Low
HSBC10389,Lata Gupta,Current,Rent,Debit,14638,2024-03-20,Jaipur,Low
HSBC10390,Kiran Rao,Savings,Rent,Debit,17761,2024-05-02,Mumbai,Medium
HSBC10391,Sunita Gupta,Fixed Deposit,Utilities,Debit,6984,2024-12-02,Nagpur,Low
HSBC10392,Pooja Singh,Savings,Insurance,Debit,4755,2024-03-24,Ahmedabad,Low
HSBC10393,Amit Das,Credit,Utilities,Credit,3884,2024-03-01,Vadodara,Low
HSBC10394,Priya Nair,Fixed Deposit,Rent,Credit,14119,2024-12-30,Surat,Low
HSBC10395,Vikram Bose,Fixed Deposit,Travel,Credit,4458,2024-03-21,Chennai,Low
HSBC10396,Arjun Tiwari,Savings,Salary,Credit,47993,2024-01-23,Indore,Medium
HSBC10397,Aarav Shah,Savings,Shopping,Debit,6897,2024-01-19,Jaipur,Low
HSBC10398,Vijay Shah,Credit,Salary,Debit,83085,2024-06-12,Chennai,High
HSBC10399,Vikram Tiwari,Credit,Utilities,Debit,5180,2024-09-21,Mumbai,Low
HSBC10400,Lata Gupta,Fixed Deposit,ATM Withdrawal,Debit,4077,2024-06-08,Pune,Low
HSBC10401,Neha Mishra,Fixed Deposit,Grocery,Credit,1541,2024-11-14,Hyderabad,Low
HSBC10402,Geeta Reddy,Fixed Deposit,Online Purchase,Debit,2670,2024-10-06,Vadodara,Low
HSBC10403,Sunita Kumar,Savings,Online Purchase,Credit,100,2024-12-21,Bhopal,Low
HSBC10404,Aarav Nair,Savings,Investment,Debit,20597,2024-06-06,Delhi,Medium
HSBC10405,Deepa Das,Current,Shopping,Debit,4865,2024-05-23,Delhi,Low
HSBC10406,Rahul Shah,Fixed Deposit,Insurance,Debit,3262,2024-02-13,Surat,Low
HSBC10407,Arjun Das,Current,Dining,Debit,2749,2024-12-05,Bengaluru,Low
HSBC10408,Sunita Iyer,Credit,ATM Withdrawal,Debit,3011,2024-07-20,Nagpur,Low
HSBC10409,Kiran Nair,Fixed Deposit,Rent,Credit,20547,2024-10-26,Delhi,Medium
HSBC10410,Kavya Singh,Current,Shopping,Debit,7659,2024-03-02,Jaipur,Low
HSBC10411,Amit Mehta,Fixed Deposit,Rent,Credit,20136,2024-12-17,Chennai,Medium
HSBC10412,Ramesh Patel,Current,Transfer,Credit,4502,2024-02-16,Nagpur,Low
HSBC10413,Sunita Reddy,Fixed Deposit,Travel,Debit,3012,2024-01-16,Kolkata,Low
HSBC10414,Prakash Mishra,Current,Grocery,Credit,11129,2024-03-12,Delhi,Low
HSBC10415,Aarav Patel,Current,Utilities,Debit,1050,2024-11-26,Delhi,Low
HSBC10416,Shobha Tiwari,Credit,ATM Withdrawal,Credit,6037,2024-02-03,Hyderabad,Low
HSBC10417,Prakash Kumar,Savings,ATM Withdrawal,Debit,3138,2024-08-24,Mumbai,Low
HSBC10418,Aditya Tiwari,Fixed Deposit,Transfer,Credit,4144,2024-01-16,Kolkata,Low
HSBC10419,Anita Joshi,Credit,Salary,Credit,49201,2024-01-18,Surat,Medium
HSBC10420,Shanta Agarwal,Current,Dining,Debit,8592,2024-10-08,Ahmedabad,Low
HSBC10421,Sneha Gupta,Credit,EMI,Debit,7538,2024-05-07,Lucknow,Low
HSBC10422,Sunil Sharma,Fixed Deposit,Transfer,Credit,100,2024-10-05,Vadodara,Low
HSBC10423,Sudha Reddy,Credit,Shopping,Credit,2763,2024-05-23,Mumbai,Low
HSBC10424,Rajesh Das,Credit,Transfer,Debit,5096,2024-03-22,Delhi,Low
HSBC10425,Sunita Shah,Credit,Travel,Debit,3155,2024-04-22,Surat,Low
HSBC10426,Dinesh Reddy,Current,Salary,Credit,29592,2024-12-23,Pune,Medium
HSBC10427,Shobha Sharma,Credit,Online Purchase,Debit,2011,2024-09-09,Jaipur,Low
HSBC10428,Nisha Joshi,Fixed Deposit,Grocery,Credit,2876,2024-11-04,Hyderabad,Low
HSBC10429,Priya Das,Fixed Deposit,Grocery,Debit,3897,2024-03-31,Bhopal,Low
HSBC10430,Kiran Patel,Savings,Utilities,Debit,4761,2024-03-13,Vadodara,Low
HSBC10431,Anjali Das,Credit,Online Purchase,Debit,5844,2024-02-21,Pune,Low
HSBC10432,Nisha Nair,Current,Online Purchase,Debit,2605,2024-08-11,Vadodara,Low
HSBC10433,Sudha Nair,Current,Insurance,Debit,6151,2024-07-01,Hyderabad,Low
HSBC10434,Shobha Joshi,Fixed Deposit,Rent,Debit,13591,2024-03-06,Bengaluru,Low
HSBC10435,Aarav Tiwari,Fixed Deposit,ATM Withdrawal,Debit,2055,2024-06-11,Bhopal,Low
HSBC10436,Shanta Shah,Savings,Online Purchase,Credit,2848,2024-02-09,Hyderabad,Low
HSBC10437,Amit Nair,Current,Dining,Debit,5120,2024-06-20,Ahmedabad,Low
HSBC10438,Aarav Verma,Current,Salary,Credit,34889,2024-05-11,Vadodara,Medium
HSBC10439,Arjun Sharma,Savings,EMI,Debit,20156,2024-09-09,Bhopal,Medium
HSBC10440,Dinesh Reddy,Fixed Deposit,Grocery,Debit,2498,2024-10-22,Lucknow,Low
HSBC10441,Manish Joshi,Fixed Deposit,Grocery,Debit,2890,2024-02-23,Delhi,Low
HSBC10442,Asha Joshi,Fixed Deposit,Utilities,Credit,5604,2024-02-17,Pune,Low
HSBC10443,Ramesh Agarwal,Fixed Deposit,Insurance,Debit,1554,2024-08-10,Bengaluru,Low
HSBC10444,Sneha Singh,Credit,Salary,Credit,38136,2024-12-22,Jaipur,Medium
HSBC10445,Sunil Verma,Credit,Rent,Credit,13061,2024-09-08,Bengaluru,Low
HSBC10446,Sneha Reddy,Savings,Shopping,Credit,5468,2024-12-04,Lucknow,Low
HSBC10447,Ramesh Bose,Current,Grocery,Credit,938,2024-08-30,Indore,Low
HSBC10448,Anjali Iyer,Fixed Deposit,Shopping,Debit,1743,2024-05-15,Delhi,Low
HSBC10449,Sunil Rao,Current,EMI,Debit,12469,2024-08-13,Ahmedabad,Low
HSBC10450,Ravi Shah,Credit,Healthcare,Credit,4196,2024-12-22,Lucknow,Low
HSBC10451,Arjun Gupta,Credit,Transfer,Credit,3573,2024-02-01,Indore,Low
HSBC10452,Dinesh Das,Fixed Deposit,Online Purchase,Debit,1705,2024-08-31,Surat,Low
HSBC10453,Sunita Bose,Credit,Grocery,Debit,2843,2024-09-21,Vadodara,Low
HSBC10454,Harish Agarwal,Current,Utilities,Debit,621,2024-03-29,Bengaluru,Low
HSBC10455,Deepa Mehta,Current,Grocery,Credit,2815,2024-11-17,Bengaluru,Low
HSBC10456,Ramesh Verma,Credit,ATM Withdrawal,Debit,1967,2024-02-04,Delhi,Low
HSBC10457,Dinesh Mishra,Fixed Deposit,Healthcare,Debit,2037,2024-01-07,Vadodara,Low
HSBC10458,Shanta Tiwari,Fixed Deposit,Utilities,Credit,2811,2024-10-17,Surat,Low
HSBC10459,Shobha Singh,Savings,Healthcare,Credit,2804,2024-06-25,Bhopal,Low
HSBC10460,Vijay Verma,Fixed Deposit,Dining,Debit,6517,2024-08-30,Mumbai,Low
HSBC10461,Pooja Verma,Fixed Deposit,Utilities,Debit,3256,2024-06-18,Nagpur,Low
HSBC10462,Sunita Patel,Fixed Deposit,ATM Withdrawal,Debit,2840,2024-01-11,Pune,Low
HSBC10463,Nisha Iyer,Credit,Transfer,Debit,833,2024-04-26,Bengaluru,Low
HSBC10464,Nisha Chopra,Credit,Rent,Debit,5703,2024-11-26,Delhi,Low
HSBC10465,Suresh Chopra,Current,ATM Withdrawal,Debit,500,2024-07-10,Indore,Low
HSBC10466,Sneha Das,Current,Grocery,Debit,3794,2024-07-25,Bengaluru,Low
HSBC10467,Usha Tiwari,Savings,Salary,Debit,56575,2024-01-17,Ahmedabad,High
HSBC10468,Sneha Reddy,Current,Rent,Debit,19641,2024-09-15,Kolkata,Medium
HSBC10469,Anjali Sharma,Current,EMI,Debit,15554,2024-10-27,Jaipur,Medium
HSBC10470,Amit Reddy,Current,Transfer,Credit,8040,2024-12-18,Delhi,Low
HSBC10471,Sanjay Sharma,Fixed Deposit,Grocery,Debit,3824,2024-04-23,Lucknow,Low
HSBC10472,Manish Mehta,Credit,Dining,Debit,1794,2024-12-15,Mumbai,Low
HSBC10473,Rajesh Kumar,Current,Education,Credit,3432,2024-06-05,Nagpur,Low
HSBC10474,Meena Malhotra,Fixed Deposit,ATM Withdrawal,Debit,8021,2024-04-21,Ahmedabad,Low
HSBC10475,Nisha Das,Fixed Deposit,Education,Credit,10015,2024-07-10,Jaipur,Low
HSBC10476,Ramesh Agarwal,Credit,Rent,Credit,17953,2024-02-02,Pune,Medium
HSBC10477,Meena Nair,Credit,Rent,Debit,21286,2024-03-17,Jaipur,Medium
HSBC10478,Sunita Patel,Fixed Deposit,Dining,Debit,2182,2024-01-14,Lucknow,Low
HSBC10479,Sudha Iyer,Credit,ATM Withdrawal,Debit,3225,2024-10-19,Indore,Low
HSBC10480,Suresh Nair,Current,Insurance,Debit,205,2024-08-31,Bhopal,Low
HSBC10481,Amit Das,Credit,Transfer,Debit,4628,2024-02-19,Ahmedabad,Low
HSBC10482,Rohit Verma,Current,Online Purchase,Debit,2393,2024-12-01,Delhi,Low
HSBC10483,Manish Reddy,Current,Investment,Debit,27552,2024-05-13,Surat,Medium
HSBC10484,Sanjay Chopra,Savings,Shopping,Debit,1321,2024-10-25,Surat,Low
HSBC10485,Shanta Gupta,Fixed Deposit,ATM Withdrawal,Debit,5150,2024-06-01,Kolkata,Low
HSBC10486,Sneha Kumar,Current,Online Purchase,Debit,1687,2024-10-18,Bhopal,Low
HSBC10487,Geeta Kumar,Credit,ATM Withdrawal,Credit,5465,2024-03-31,Pune,Low
HSBC10488,Sneha Sharma,Fixed Deposit,Rent,Debit,20186,2024-03-27,Surat,Medium
HSBC10489,Aditya Bose,Savings,Utilities,Debit,1109,2024-09-01,Kolkata,Low
HSBC10490,Aarav Patel,Current,Investment,Debit,30452,2024-06-13,Vadodara,Medium
HSBC10491,Usha Mehta,Savings,Insurance,Debit,3528,2024-06-25,Chennai,Low
HSBC10492,Rohit Singh,Fixed Deposit,Travel,Debit,7345,2024-02-03,Indore,Low
HSBC10493,Rahul Iyer,Credit,Shopping,Debit,865,2024-12-17,Bengaluru,Low
HSBC10494,Asha Bose,Credit,Investment,Credit,23068,2024-07-25,Mumbai,Medium
HSBC10495,Manish Shah,Current,Salary,Credit,47313,2024-12-30,Lucknow,Medium
HSBC10496,Rahul Rao,Credit,Transfer,Credit,3463,2024-10-31,Mumbai,Low
HSBC10497,Arjun Sharma,Savings,Insurance,Debit,1202,2024-08-30,Nagpur,Low
HSBC10498,Kavya Mehta,Savings,Rent,Debit,22302,2024-12-05,Jaipur,Medium
HSBC10499,Meena Agarwal,Current,Shopping,Debit,100,2024-05-24,Delhi,Low
HSBC10500,Arjun Bose,Current,Education,Debit,3248,2024-09-24,Hyderabad,Low
HSBC10501,Amit Malhotra,Credit,Utilities,Debit,6727,2024-09-03,Pune,Low
HSBC10502,Sunita Sharma,Savings,Insurance,Debit,1462,2024-10-20,Lucknow,Low
HSBC10503,Sudha Kumar,Savings,Transfer,Credit,2604,2024-11-25,Hyderabad,Low
HSBC10504,Geeta Iyer,Credit,Shopping,Credit,1847,2024-03-30,Indore,Low
HSBC10505,Rahul Iyer,Credit,Transfer,Credit,3420,2024-01-24,Mumbai,Low
HSBC10506,Rohit Joshi,Credit,EMI,Debit,10217,2024-11-14,Chennai,Low
HSBC10507,Neha Reddy,Credit,Salary,Credit,66614,2024-07-16,Nagpur,High
HSBC10508,Rajesh Malhotra,Current,Utilities,Debit,3033,2024-01-31,Indore,Low
HSBC10509,Aditya Singh,Fixed Deposit,ATM Withdrawal,Debit,1063,2024-11-08,Kolkata,Low
HSBC10510,Amit Agarwal,Savings,ATM Withdrawal,Debit,2373,2024-03-07,Ahmedabad,Low
HSBC10511,Sudha Singh,Fixed Deposit,Shopping,Credit,3278,2024-12-13,Jaipur,Low
HSBC10512,Harish Tiwari,Current,Online Purchase,Debit,3174,2024-06-22,Jaipur,Low
HSBC10513,Usha Agarwal,Savings,Shopping,Debit,167,2024-11-24,Kolkata,Low
HSBC10514,Kavya Mishra,Savings,Grocery,Debit,3918,2024-09-15,Indore,Low
HSBC10515,Rajesh Bose,Current,Grocery,Debit,3879,2024-01-26,Jaipur,Low
HSBC10516,Manish Mishra,Fixed Deposit,Shopping,Credit,10114,2024-08-23,Ahmedabad,Low
HSBC10517,Harish Chopra,Savings,ATM Withdrawal,Debit,5654,2024-11-30,Mumbai,Low
HSBC10518,Arjun Rao,Fixed Deposit,Grocery,Debit,5490,2024-02-16,Vadodara,Low
HSBC10519,Ramesh Agarwal,Credit,ATM Withdrawal,Debit,1943,2024-06-23,Pune,Low
HSBC10520,Sneha Shah,Fixed Deposit,EMI,Debit,8355,2024-11-03,Ahmedabad,Low
HSBC10521,Rekha Chopra,Savings,Grocery,Debit,5842,2024-11-20,Vadodara,Low
HSBC10522,Sanjay Mishra,Credit,Insurance,Credit,3532,2024-03-25,Ahmedabad,Low
HSBC10523,Rohit Malhotra,Savings,Salary,Credit,76287,2024-04-20,Ahmedabad,High
HSBC10524,Suresh Nair,Savings,Investment,Credit,41143,2024-11-20,Indore,Medium
HSBC10525,Shobha Singh,Fixed Deposit,Shopping,Debit,2940,2024-01-03,Jaipur,Low
HSBC10526,Sneha Mishra,Fixed Deposit,Transfer,Credit,3330,2024-09-17,Vadodara,Low
HSBC10527,Pooja Tiwari,Current,Investment,Credit,12644,2024-06-13,Jaipur,Low
HSBC10528,Dinesh Malhotra,Current,Rent,Debit,22402,2024-05-30,Ahmedabad,Medium
HSBC10529,Rohit Kumar,Fixed Deposit,Education,Debit,1297,2024-10-07,Indore,Low
HSBC10530,Kiran Mishra,Current,Salary,Credit,52772,2024-05-28,Lucknow,High
HSBC10531,Amit Kumar,Current,Travel,Debit,2956,2024-06-29,Jaipur,Low
HSBC10532,Rajesh Tiwari,Fixed Deposit,Insurance,Debit,4612,2024-09-30,Chennai,Low
HSBC10533,Anita Sharma,Savings,Grocery,Credit,2698,2024-03-23,Chennai,Low
HSBC10534,Ravi Kumar,Savings,Insurance,Credit,2036,2024-10-04,Mumbai,Low
HSBC10535,Amit Chopra,Savings,Dining,Debit,1851,2024-11-27,Jaipur,Low
HSBC10536,Dinesh Shah,Credit,Insurance,Credit,2824,2024-07-14,Kolkata,Low
HSBC10537,Vijay Nair,Savings,Grocery,Credit,335,2024-08-14,Indore,Low
HSBC10538,Manish Reddy,Current,Transfer,Debit,507,2024-05-30,Ahmedabad,Low
HSBC10539,Pooja Gupta,Current,Online Purchase,Debit,4027,2024-05-22,Jaipur,Low
HSBC10540,Ravi Kumar,Current,Education,Credit,3991,2024-06-18,Ahmedabad,Low
HSBC10541,Kavya Patel,Current,Online Purchase,Debit,4019,2024-12-04,Chennai,Low
HSBC10542,Sudha Tiwari,Credit,Grocery,Debit,100,2024-09-26,Hyderabad,Low
HSBC10543,Pooja Das,Savings,Transfer,Credit,1052,2024-06-27,Hyderabad,Low
HSBC10544,Deepa Nair,Credit,EMI,Credit,10913,2024-11-12,Jaipur,Low
HSBC10545,Rajesh Mishra,Savings,Utilities,Debit,3717,2024-11-14,Hyderabad,Low
HSBC10546,Rahul Nair,Fixed Deposit,ATM Withdrawal,Debit,7078,2024-07-16,Chennai,Low
HSBC10547,Sunil Iyer,Savings,ATM Withdrawal,Debit,315,2024-08-16,Ahmedabad,Low
HSBC10548,Rahul Iyer,Current,EMI,Credit,17098,2024-02-19,Bengaluru,Medium
HSBC10549,Sunil Mishra,Savings,Dining,Credit,2311,2024-12-16,Kolkata,Low
HSBC10550,Arjun Mehta,Fixed Deposit,Dining,Debit,2242,2024-12-17,Bengaluru,Low
HSBC10551,Priya Chopra,Credit,Grocery,Credit,4333,2024-02-06,Surat,Low
HSBC10552,Manish Verma,Fixed Deposit,Shopping,Debit,5213,2024-08-09,Pune,Low
HSBC10553,Priya Rao,Savings,Travel,Debit,410,2024-10-26,Mumbai,Low
HSBC10554,Vikram Reddy,Savings,Rent,Debit,12315,2024-11-06,Delhi,Low
HSBC10555,Sanjay Chopra,Fixed Deposit,Shopping,Debit,454,2024-03-10,Nagpur,Low
HSBC10556,Lata Mishra,Credit,Online Purchase,Credit,4002,2024-12-12,Bhopal,Low
HSBC10557,Rekha Sharma,Current,Utilities,Credit,952,2024-02-13,Chennai,Low
HSBC10558,Deepa Reddy,Current,Shopping,Debit,1729,2024-09-19,Bengaluru,Low
HSBC10559,Aditya Joshi,Current,Dining,Credit,6302,2024-10-17,Indore,Low
HSBC10560,Sneha Mishra,Fixed Deposit,Dining,Credit,5959,2024-12-09,Delhi,Low
HSBC10561,Ravi Singh,Current,Investment,Debit,21942,2024-12-01,Hyderabad,Medium
HSBC10562,Arjun Iyer,Savings,ATM Withdrawal,Debit,4644,2024-08-18,Pune,Low
HSBC10563,Shanta Iyer,Current,Healthcare,Debit,2430,2024-01-03,Pune,Low
HSBC10564,Sunita Shah,Fixed Deposit,Rent,Debit,22835,2024-12-13,Nagpur,Medium
HSBC10565,Asha Bose,Fixed Deposit,Shopping,Debit,2304,2024-11-26,Surat,Low
HSBC10566,Neha Verma,Current,ATM Withdrawal,Credit,3598,2024-11-16,Delhi,Low
HSBC10567,Vikram Sharma,Savings,Transfer,Credit,3708,2024-01-19,Jaipur,Low
HSBC10568,Ravi Mishra,Fixed Deposit,Dining,Credit,1783,2024-07-19,Hyderabad,Low
HSBC10569,Shobha Iyer,Current,Shopping,Debit,1147,2024-12-05,Hyderabad,Low
HSBC10570,Shanta Joshi,Current,Shopping,Credit,5283,2024-10-16,Lucknow,Low
HSBC10571,Kavya Bose,Credit,Grocery,Debit,3724,2024-04-29,Mumbai,Low
HSBC10572,Deepa Das,Credit,Shopping,Debit,5446,2024-01-24,Mumbai,Low
HSBC10573,Kiran Singh,Credit,Transfer,Credit,2015,2024-11-30,Kolkata,Low
HSBC10574,Rekha Tiwari,Savings,Travel,Debit,3075,2024-04-24,Jaipur,Low
HSBC10575,Lata Reddy,Credit,Travel,Debit,1159,2024-03-12,Ahmedabad,Low
